2011,/Inp,8
2011,/Inp,11
1998,/Inp,16
1998,/Inp,20
1998,/Inp,32
1998,/Inp,34
1998,/Inp,48
1998,/Inp,13
1998,/Inp,32
1998,/Inp,17
1998,/Inp,24
1998,/Inp,48
1998,/Inp,29
1998,/Inp,28
1998,/Inp,28
1998,/Inp,28
1998,/Inp,28
1998,/Inp,16
1999,/Inp,16
1999,/Inp,46
1999,/Inp,28
1999,/Inp,28
1999,/Inp,24
1999,/Inp,24
1999,/Inp,24
1999,/Inp,24
1999,/Inp,16
1999,/Inp,18
1999,/Inp,27
1999,/Inp,27
2000,/Inp,66
2011,/Inp,20
2011,/Inp,32
2011,/Inp,36
2011,/Inp,31
2011,/Inp,38
2011,/Inp,26
2011,/Inp,36
2011,/Inp,35
1978,/Inp,76
1987,/Inp,76
1998,/Inp,34
1998,/Inp,24
1978,/Inp,76
1998,/Inp,25
